"2; 44 ; 5";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_44_m_55_et._1938871960;2900000;3 
"1; 40.3 ; 10";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_40.3_m_1010_et._1947581533;3350000;2
"1; 38 ; 7";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_38_m_79_et._1862331310;2800000;3
"2; 51.2 ; 12";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_51.2_m_1219_et._1940065916;3010000;2
"2; 50 ; 5";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_50_m_55_et._1907973593;4200000;3 
"2; 54 ; 10";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_54_m_1011_et._1838915761;4270000;2
"1; 20 ; 6";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_20_m_69_et._1926787454;2170000;3
"3; 84 ; 6";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_84_m_67_et._1933374030;5100000;2 
"2; 19 ; 3";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_19_m_35_et._1944873019;1849999;3
"1; 40 ; 3";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_40_m_318_et._1924364411;3900000;3 
"2; 60 ; 17";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_60_m_1721_et._1888699039;4613268;2 
"4; 131 ; 4";https://www.avito.ru/kazan/kvartiry/4-k_kvartira_131_m_425_et._1759282236;7390000;3
"2; 43 ; 2";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_43_m_25_et._1927686409;3490000;3 
"2; 46 ; 2";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_46_m_25_et._1928698993;3200000;2 
"2; 62 ; 5";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_62_m_518_et._1927857527;3750000;1
"1; 19 ; 5";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_19_m_56_et._1838816502;1150000;1
"3; 72.8 ; 5";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_72.8_m_55_et._1929140364;4800000;2
"3; 72 ; 3";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_72_m_319_et._1946260729;3579999;2
"3; 68 ; 3";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_68_m_39_et._1947102192;4600000;2
"2; 45 ; 5";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_45_m_55_et._1947739503;3199000;3 
"3; 65.6 ; 8";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_65.6_m_89_et._1860266534;4199000;2 
"2; 44 ; 4";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_44_m_46_et._1924675981;3800000;2
"2; 50 ; 2";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_50_m_25_et._1947583791;4450000;1 
"0.5; 32 ; 8";https://www.avito.ru/kazan/kvartiry/studiya_32_m_819_et._1887792471;3000000;2
"1; 25 ; 1";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_25_m_113_et._1936461612;2100000;3 
"3; 60 ; 1";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_60_m_15_et._1838423030;3799000;2
"1; 38.6 ; 8";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_38.6_m_819_et._1919606632;3900000;3
"1; 17 ; 4";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_17_m_45_et._1934879522;1250000;3
"3; 98 ; 11";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_98_m_1120_et._1915419551;7250000;2 
"2; 68 ; 3";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_68_m_39_et._1826733510;6350000;2
"3; 73 ; 12";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_73_m_1219_et._1940062659;4530000;2
"5; 80 ; 8";https://www.avito.ru/kazan/kvartiry/5-k_kvartira_80_m_810_et._1934854816;5500000;2
"1; 37.9 ; 3";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_37.9_m_34_et._1937535136;1899000;2
"3; 99 ; 6";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_99_m_610_et._1616509186;7299000;2 
"1; 37 ; 5";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_37_m_510_et._1585549747;4900000;2
"2; 40 ; 14";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_40_m_1416_et._1894025920;4570000;2 
"3; 71 ; 8";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_71_m_819_et._1946665955;3599999;2
"1; 40 ; 18";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_40_m_1823_et._1894692393;3900000;3
"1; 35.3 ; 16";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_35.3_m_1619_et._1709225095;3496000;2 
"1; 37 ; 1";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_37_m_19_et._1925149886;2980000;2
"1; 35.9 ; 8";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_35.9_m_825_et._1920547794;2266352;1
"1; 41 ; 9";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_41_m_918_et._1199891024;3490000;2 
"1; 13.5 ; 2";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_13.5_m_25_et._1927463498;1250000;2
"2; 62.6 ; 5";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_62.6_m_525_et._1887981115;6511554;3 
"4; 100.9 ; 10";https://www.avito.ru/kazan/kvartiry/4-k_kvartira_100.9_m_1011_et._1924766692;6200000;2
"1; 49 ; 7";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_49_m_716_et._1939041865;4080000;3 
"3; 108 ; 3";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_108_m_34_et._1777226853;9900000;4 
"1; 14.2 ; 1";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_14.2_m_110_et._1934023887;1490000;3 
"1; 34.3 ; 3";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_34.3_m_310_et._1934824541;4100000;2 
"1; 28 ; 3";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_28_m_35_et._1934342410;2300000;3
"2; 43 ; 3";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_43_m_39_et._1934345931;2800000;3
"1; 38 ; 1";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_38_m_15_et._1418963437;1850000;2
"1; 38 ; 6";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_38_m_69_et._1934214205;3100000;3 
"1; 51 ; 4";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_51_m_422_et._1866623249;5380000;3
"1; 45 ; 4";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_45_m_47_et._1939758877;4842000;3
"2; 74 ; 2";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_74_m_24_et._1939527177;10000000;3
"2; 65 ; 14";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_65_m_1419_et._1939544142;5100000;2 
"1; 31.2 ; 10";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_31.2_m_1019_et._1939100761;2190548;2
"2; 36 ; 1";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_36_m_15_et._1930915953;3300000;3
"2; 46 ; 3";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_46_m_35_et._1939623728;2799000;2 
"1; 33 ; 10";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_33_m_1019_et._1939585096;3492700;2
"3; 84.6 ; 2";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_84.6_m_220_et._1939666433;5581620;2
"1; 31 ; 10";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_31_m_1019_et._1939199659;2364288;2
"1; 31.8 ; 10";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_31.8_m_1010_et._1929536495;3300000;2 
"1; 30.9 ; 2";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_30.9_m_219_et._1939738069;2533800;2
"3; 120 ; 7";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_120_m_77_et._1939597844;10500000;4
"1; 45 ; 8";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_45_m_810_et._1930578846;4200000;1 
"3; 177 ; 13";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_177_m_1337_et._1939851159;9500000;2
"3; 65.9 ; 25";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_65.9_m_2525_et._1939329021;4966992;2
"2; 55 ; 11";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_55_m_1118_et._1934620536;4100000;2
"3; 178 ; 25";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_178_m_2537_et._1939070146;10800000;2
"1; 34.7 ; 2";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_34.7_m_210_et._1923018808;3056000;2 
"1; 33.5 ; 1";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_33.5_m_110_et._1939460566;2922000;2
"1; 26.1 ; 11";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_26.1_m_1119_et._1939929129;2711000;2
"1; 47.6 ; 13";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_47.6_m_1320_et._1939617911;5910883;3
"2; 67 ; 8";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_67_m_812_et._1285084571;5350000;2
"2; 74.5 ; 14";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_74.5_m_1424_et._1939924011;8744407;3 
"1; 27 ; 2";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_27_m_212_et._1759301139;2900000;1 
"1; 44 ; 8";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_44_m_820_et._1803720368;3895000;3
"1; 32 ; 13";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_32_m_1319_et._1841583261;3398000;2
"1; 49 ; 2";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_49_m_210_et._1921424857;4450000;2 
"2; 61 ; 1";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_61_m_15_et._1916338933;4300000;1
"1; 45.5 ; 2";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_45.5_m_25_et._1939992109;3430000;2
"1; 37 ; 5";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_37_m_59_et._1927141802;2980000;2
"1; 35 ; 7";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_35_m_710_et._1906429900;4000000;2
"2; 46 ; 5";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_46_m_55_et._1918053265;3350000;1 
"2; 47.3 ; 5";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_47.3_m_55_et._1939515498;2900000;2
"1; 41.7 ; 2";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_41.7_m_218_et._1863707377;4190000;2 
"3; 89.9 ; 20";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_89.9_m_2025_et._1822481068;11800000;3
"3; 69.4 ; 6";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_69.4_m_619_et._1498486406;6033450;2 
"3; 72.8 ; 11";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_72.8_m_1118_et._1104796339;5897000;2 
"2; 52 ; 4";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_52_m_419_et._1652877271;4840000;2 
"1; 41.7 ; 12";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_41.7_m_1218_et._1908379625;3501960;2 
"3; 110.5 ; 12";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_110.5_m_1216_et._1930064370;9300000;2
"2; 57 ; 4";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_57_m_49_et._1910162803;4800000;3 
"1; 45.8 ; 5";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_45.8_m_55_et._1908572975;3890000;2
"1; 45.8 ; 1";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_45.8_m_15_et._1940889397;3320000;2
"1; 31 ; 5";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_31_m_517_et._1863500880;3230000;3 
"2; 58 ; 2";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_58_m_210_et._1895594483;4999999;2
"2; 62.8 ; 6";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_62.8_m_66_et._1818104681;6699000;2
"1; 37 ; 1";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_37_m_13_et._1891466750;2650000;2
"5; 200 ; 5";https://www.avito.ru/kazan/kvartiry/5-k_kvartira_200_m_56_et._1922923198;21000000;3
"1; 38 ; 4";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_38_m_46_et._1835542528;4370000;4
"1; 31 ; 5";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_31_m_519_et._1948221178;2450000;2
"3; 76 ; 9";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_76_m_912_et._1905501175;5706000;2 
"2; 42.9 ; 5";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_42.9_m_55_et._1915250775;3350000;2 
"2; 72 ; 6";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_72_m_69_et._1897548480;5298000;2 
"2; 48 ; 12";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_48_m_1220_et._1862853400;4760000;2 
"1; 31 ; 5";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_31_m_59_et._1933196298;2600000;1 
"2; 43 ; 9";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_43_m_910_et._1938907847;3850000;3
"1; 41 ; 8";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_41_m_818_et._1935756920;2500000;1
"1; 38 ; 7";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_38_m_79_et._1909631963;3650000;2
"3; 58 ; 5";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_58_m_55_et._1863486571;4090000;3 
"2; 56 ; 10";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_56_m_1017_et._1947669909;6399000;3 
"1; 36 ; 9";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_36_m_910_et._1931783301;3300000;1 
"0.5; 17 ; 7";https://www.avito.ru/kazan/kvartiry/studiya_17_m_79_et._1925932256;1350000;3 
"1; 32 ; 11";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_32_m_1118_et._1783000790;2400000;1
"1; 36 ; 4";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_36_m_45_et._1947116387;2950000;1
"3; 81.4 ; 12";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_81.4_m_1216_et._1859429662;6990000;2 
"1; 46 ; 2";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_46_m_25_et._1946668586;4800000;2
"3; 85.6 ; 3";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_85.6_m_318_et._1902742355;3799000;1
"1; 32 ; 4";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_32_m_45_et._1943410173;2800000;2
"3; 67 ; 1";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_67_m_110_et._1928163091;4590000;3
"2; 53 ; 7";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_53_m_710_et._1590953671;4999999;3 
"1; 41 ; 10";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_41_m_1016_et._1791158992;3460000;2 
"0.5; 22 ; 2";https://www.avito.ru/kazan/kvartiry/studiya_22_m_25_et._1903095519;1270000;3 
"1; 51 ; 8";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_51_m_818_et._1886869714;5300000;3 
"2; 45 ; 8";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_45_m_89_et._1883820506;3800000;3
"0.5; 31.1 ; 11";https://www.avito.ru/kazan/kvartiry/studiya_31.1_m_1115_et._1927216699;2950000;2
"3; 52.4 ; 1";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_52.4_m_19_et._1924712725;4260000;2
"2; 40 ; 2";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_40_m_22_et._1935247112;2500000;2 
"2; 45 ; 3";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_45_m_35_et._1888455321;3830000;3
"2; 53 ; 2";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_53_m_29_et._1920028631;3800000;2 
"4; 93 ; 5";https://www.avito.ru/kazan/kvartiry/4-k_kvartira_93_m_510_et._1887300302;4890000;2
"2; 46 ; 5";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_46_m_55_et._1887220341;3500000;3
"1; 51.4 ; 7";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_51.4_m_715_et._1882202056;6436661;3 
"1; 19 ; 5";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_19_m_55_et._1887576955;1290000;2
"1; 25.5 ; 1";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_25.5_m_12_et._1923547194;1700000;2
"2; 62 ; 4";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_62_m_47_et._1926973836;5300000;1
"1; 48 ; 6";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_48_m_623_et._1935943380;3699000;2 
"1; 37.6 ; 7";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_37.6_m_721_et._1887287454;3800000;2 
"1; 30 ; 6";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_30_m_610_et._1881509334;3000000;2
"1; 20 ; 1";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_20_m_19_et._1927562080;1900000;3
"2; 57.2 ; 5";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_57.2_m_518_et._1908932563;4633200;2 
"1; 50 ; 9";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_50_m_919_et._1875080332;4899000;3
"1; 32 ; 3";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_32_m_35_et._1925400874;2999999;2 
"1; 35 ; 3";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_35_m_323_et._1070363053;3240000;3
"2; 44 ; 13";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_44_m_1319_et._1939216621;3520000;2
"3; 76 ; 4";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_76_m_45_et._1892282181;5599000;2
"1; 36.5 ; 12";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_36.5_m_1225_et._1926311884;2085000;1
"1; 56 ; 1";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_56_m_110_et._1947128814;4100000;2
"5; 15 ; 4";https://www.avito.ru/kazan/kvartiry/5-k_kvartira_15_m_45_et._1941923109;1200000;2
"1; 35 ; 11";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_35_m_1119_et._1905102818;3210000;2 
"3; 56.3 ; 10";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_56.3_m_1012_et._1917027977;5600000;2
"1; 38 ; 2";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_38_m_23_et._1949087918;2100000;2
"2; 55.7 ; 5";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_55.7_m_55_et._1925809489;3600000;1
"2; 44.5 ; 11";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_44.5_m_1119_et._1923735613;2539237;2
"2; 43.3 ; 3";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_43.3_m_35_et._1866718482;2980000;1
"2; 60 ; 2";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_60_m_210_et._1947792916;4199999;2
"1; 41 ; 15";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_41_m_1518_et._1907133107;2579000;1
"0.5; 21.2 ; 10";https://www.avito.ru/kazan/kvartiry/studiya_21.2_m_1016_et._1892324057;2680000;3 
"1; 37 ; 5";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_37_m_510_et._1924788101;3550000;2 
"2; 46 ; 5";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_46_m_55_et._1901524606;3380000;2
"4; 90 ; 4";https://www.avito.ru/kazan/kvartiry/4-k_kvartira_90_m_49_et._1888958070;6500000;2 
"2; 54 ; 2";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_54_m_29_et._1943602293;3850000;1
"1; 38.9 ; 21";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_38.9_m_2121_et._1888147738;3676364;2 
"3; 73.5 ; 6";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_73.5_m_619_et._1940923837;4529000;2
"3; 61 ; 4";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_61_m_45_et._1938490400;4200000;2
"1; 36 ; 10";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_36_m_1011_et._1900305267;4290000;3
"0.5; 18 ; 4";https://www.avito.ru/kazan/kvartiry/studiya_18_m_45_et._1930783561;1750000;2
"2; 60 ; 1";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_60_m_117_et._1919540895;4800000;2
"2; 63 ; 2";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_63_m_218_et._1831791727;3490000;1
"1; 53 ; 2";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_53_m_212_et._1831121469;5080000;3
"1; 41.2 ; 9";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_41.2_m_915_et._1927027423;4399999;2
"2; 49 ; 9";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_49_m_99_et._1922694374;4090000;1 
"1; 41 ; 4";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_41_m_44_et._1400908097;1990000;2
"3; 65.5 ; 5";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_65.5_m_55_et._1895531983;5450000;3 
"1; 32 ; 7";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_32_m_723_et._1938968991;3050000;2
"1; 46.3 ; 2";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_46.3_m_217_et._1831480891;3950000;3
"1; 28.7 ; 16";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_28.7_m_1619_et._1907581737;2900000;2
