"2; 44 ; 5";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_44_m_55_et._1938871960;2900000;3 
"1; 69.5 ; 3";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_69.5_m_36_et._1946558040;7800000;3
"2; 53 ; 5";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_53_m_55_et._1929393757;3639000;2 
"1; 35.4 ; 3";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_35.4_m_33_et._1923093715;2200000;2
"3; 60 ; 2";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_60_m_29_et._1923227173;5000000;2
"3; 90 ; 7";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_90_m_719_et._1865839392;10000000;3 
"1; 42.6 ; 5";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_42.6_m_510_et._1947499858;4190000;3 
"2; 53 ; 4";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_53_m_49_et._1946243173;5000000;3
"1; 39 ; 10";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_39_m_1025_et._1936768955;1998000;1
"1; 19 ; 4";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_19_m_45_et._1949430703;1700000;2
"2; 64 ; 11";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_64_m_1122_et._1946561954;6450000;3 
"2; 41.5 ; 5";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_41.5_m_55_et._1924911756;3100000;3 
"3; 70.6 ; 16";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_70.6_m_1619_et._1946510987;4350000;2
"3; 89 ; 14";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_89_m_1420_et._1905922655;7250000;3
"2; 38 ; 3";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_38_m_38_et._1940310960;2810000;1 
"1; 39.1 ; 3";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_39.1_m_317_et._1841804266;3250000;3 
"3; 178 ; 13";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_178_m_1337_et._1302509769;9500000;2
"1; 30 ; 4";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_30_m_45_et._1912572188;1850000;1
"3; 98 ; 6";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_98_m_69_et._1894273794;11500000;3 
"2; 51 ; 2";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_51_m_226_et._1913580768;4870000;3
"3; 82 ; 19";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_82_m_1924_et._1902480726;6850000;2 
"1; 32 ; 2";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_32_m_25_et._1867237798;2600000;1 
"3; 64 ; 1";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_64_m_13_et._1946994999;3150000;2
"2; 43 ; 3";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_43_m_310_et._1912295294;3250000;2
"2; 142 ; 4";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_142_m_44_et._1948551408;8990000;4 
"2; 47.6 ; 3";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_47.6_m_39_et._1923099802;4200000;2
"3; 73.1 ; 14";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_73.1_m_1419_et._1916077427;4529720;2
"3; 118 ; 8";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_118_m_824_et._1946075529;25500000;3 
"2; 46.3 ; 2";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_46.3_m_25_et._1930928687;2450000;1
"0.5; 34.8 ; 11";https://www.avito.ru/kazan/kvartiry/studiya_34.8_m_1120_et._1777628387;4000000;2
"1; 34 ; 8";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_34_m_89_et._1916673354;3550000;2
"1; 23.5 ; 1";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_23.5_m_13_et._1919351724;1445300;2
"2; 55 ; 3";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_55_m_39_et._1897129026;3650000;2
"1; 53 ; 2";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_53_m_23_et._1919701430;2599000;2
"0.5; 31 ; 9";https://www.avito.ru/kazan/kvartiry/studiya_31_m_916_et._1910349065;2300000;2
"2; 54.4 ; 3";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_54.4_m_317_et._1840261711;5768000;3
"2; 44.5 ; 9";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_44.5_m_919_et._1872737985;2721494;2
"3; 62.1 ; 1";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_62.1_m_15_et._1887150183;3070000;1
"0.5; 29 ; 10";https://www.avito.ru/kazan/kvartiry/studiya_29_m_1023_et._1878920399;3210000;2
"2; 60 ; 8";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_60_m_810_et._1904744278;6300000;3
"3; 108 ; 9";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_108_m_918_et._1776649347;11417000;3 
"3; 90 ; 7";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_90_m_77_et._1913093821;5900000;2
"1; 52 ; 6";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_52_m_616_et._1905753915;3890000;2
"2; 57.6 ; 13";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_57.6_m_1315_et._1904876531;3196000;1
"1; 31 ; 10";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_31_m_1017_et._1886480832;3300000;3 
"2; 53.3 ; 3";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_53.3_m_34_et._1770398986;3200000;2
"2; 51 ; 4";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_51_m_49_et._1854730103;4350000;2
"1; 32 ; 4";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_32_m_45_et._1831565471;2050000;2
"2; 53.3 ; 5";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_53.3_m_510_et._1833961479;4518992;3 
"3; 89.1 ; 11";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_89.1_m_1124_et._1866619711;6575580;2 
"3; 123.7 ; 8";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_123.7_m_823_et._1904747525;11821000;3 
"1; 44.8 ; 11";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_44.8_m_1115_et._1914031232;6828809;3 
"1; 32 ; 3";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_32_m_35_et._1851546729;3100000;3 
"1; 42 ; 7";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_42_m_710_et._1897159310;3570000;2
"2; 47 ; 16";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_47_m_1617_et._1940530010;3554000;2
"1; 21 ; 2";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_21_m_29_et._1894580440;1870000;1 
"2; 49 ; 5";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_49_m_55_et._1935831286;2800000;1
"1; 39 ; 1";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_39_m_19_et._1846355175;2990000;3
"3; 108 ; 9";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_108_m_910_et._1839622578;9900000;2
"3; 119 ; 4";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_119_m_47_et._1787705339;9800000;4 
"1; 39 ; 6";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_39_m_621_et._1853841865;3391000;2 
"2; 58 ; 17";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_58_m_1724_et._1936972313;5349000;3 
"1; 34 ; 5";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_34_m_56_et._1895550919;2780000;2
"3; 75 ; 3";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_75_m_319_et._1915641319;5999000;2
"3; 130.1 ; 2";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_130.1_m_26_et._1907116676;7500000;3
"3; 82 ; 12";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_82_m_1216_et._1932118523;6600000;2
"2; 72 ; 17";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_72_m_1724_et._1915547907;5600000;2 
"1; 43 ; 1";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_43_m_13_et._1936560873;2650000;2
"2; 51 ; 8";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_51_m_816_et._1896366140;7550000;3 
"2; 63 ; 5";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_63_m_517_et._1862098165;3400000;1
"1; 44 ; 7";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_44_m_718_et._1896648850;5690000;3 
"2; 48 ; 1";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_48_m_12_et._271742957;2200000;3 
"1; 45 ; 9";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_45_m_918_et._1908809114;3780000;2 
"2; 70.8 ; 2";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_70.8_m_219_et._1845034591;5800000;3 
"1; 45.4 ; 3";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_45.4_m_310_et._1887688108;3700000;2 
"4; 140 ; 6";https://www.avito.ru/kazan/kvartiry/4-k_kvartira_140_m_67_et._1877605489;25000000;3
"1; 30.7 ; 1";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_30.7_m_15_et._1889743394;2650000;1
"1; 33 ; 1";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_33_m_15_et._1935458806;2600000;1 
"2; 55 ; 3";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_55_m_319_et._1946068271;4100000;2
"2; 74 ; 2";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_74_m_24_et._1940931605;9999999;3
"3; 115 ; 16";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_115_m_1623_et._1912859812;9990000;3
"2; 57 ; 17";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_57_m_1719_et._1880792927;3540000;1
"1; 36 ; 7";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_36_m_719_et._1940278571;2016000;1
"0.5; 32 ; 14";https://www.avito.ru/kazan/kvartiry/studiya_32_m_1419_et._1935245483;2550000;2
"1; 50.2 ; 8";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_50.2_m_810_et._1927167965;4290000;2 
"1; 37 ; 8";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_37_m_89_et._1895837618;4070000;2
"2; 52.3 ; 5";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_52.3_m_519_et._1946879237;2937311;2
"0.5; 26 ; 16";https://www.avito.ru/kazan/kvartiry/studiya_26_m_1617_et._1896970907;2650000;2
"2; 46 ; 8";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_46_m_812_et._1927366325;3500000;1 
"1; 52 ; 5";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_52_m_515_et._1927549860;4450000;2
"1; 18 ; 3";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_18_m_35_et._1899915843;1950000;1 
"2; 53 ; 3";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_53_m_318_et._1924884698;6990000;3
"1; 31 ; 2";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_31_m_23_et._1917838008;2170000;2
"1; 35.9 ; 6";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_35.9_m_610_et._1914643203;3350000;3 
"1; 36.3 ; 21";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_36.3_m_2125_et._1897569774;3200000;2
"3; 72 ; 17";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_72_m_1719_et._1914895555;4249999;2
"1; 41.1 ; 7";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_41.1_m_79_et._1923616893;3290000;2
"1; 25 ; 3";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_25_m_39_et._1928047865;2200000;1 
"3; 63.5 ; 1";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_63.5_m_19_et._1919702824;3500000;2
"3; 72 ; 8";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_72_m_819_et._1946298545;3613065;2
"1; 40 ; 11";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_40_m_1119_et._1838025408;3890000;3
"2; 49.6 ; 1";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_49.6_m_119_et._1775035753;4600000;3 
"1; 55.8 ; 3";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_55.8_m_317_et._1921797337;5600000;3 
"2; 54 ; 7";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_54_m_725_et._1897070106;4000000;2
"1; 30 ; 3";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_30_m_35_et._1918318705;2550000;1
"3; 113 ; 2";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_113_m_27_et._1944933991;9300000;3
"1; 41.5 ; 3";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_41.5_m_319_et._1889456303;3450000;2
"2; 48.5 ; 1";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_48.5_m_15_et._1923139824;2900000;1 
"3; 106 ; 3";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_106_m_34_et._1943023643;8900000;3
"3; 63.6 ; 1";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_63.6_m_19_et._1892917956;4000000;2 
"2; 48.8 ; 9";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_48.8_m_99_et._1892512500;4100000;2 
"1; 28.6 ; 8";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_28.6_m_817_et._1866589479;2550000;2
"3; 115 ; 2";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_115_m_25_et._1939926182;8600000;2
"2; 76.2 ; 2";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_76.2_m_214_et._1935717736;5600000;2
"3; 70.2 ; 8";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_70.2_m_819_et._1940787898;4379232;2
"2; 60 ; 2";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_60_m_26_et._1796475865;8488000;3 
"1; 35 ; 5";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_35_m_59_et._1946463466;2799000;1 
"1; 36 ; 4";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_36_m_410_et._1905738664;4100000;2
"1; 34 ; 5";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_34_m_55_et._1921806846;2100000;1
"3; 66 ; 1";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_66_m_110_et._1935545264;4650000;3
"1; 41 ; 12";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_41_m_1214_et._1900404938;3250000;3
"2; 53.7 ; 8";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_53.7_m_810_et._1894968477;3840000;2
"2; 53 ; 2";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_53_m_225_et._1940901349;4287000;2 
"1; 51.4 ; 9";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_51.4_m_99_et._1848008030;4250000;2
"3; 69 ; 1";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_69_m_110_et._1872597144;4390000;2 
"1; 36 ; 20";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_36_m_2022_et._1920284765;3962141;2
"0.5; 29 ; 22";https://www.avito.ru/kazan/kvartiry/studiya_29_m_2223_et._1839238177;2750000;2
"3; 100.5 ; 14";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_100.5_m_1419_et._1919182263;8800000;3 
"2; 52 ; 8";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_52_m_816_et._1920445752;7550000;3 
"1; 35.6 ; 1";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_35.6_m_17_et._1555604121;2853827;1
"3; 84 ; 6";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_84_m_610_et._741996;7450000;2 
"3; 67 ; 5";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_67_m_514_et._1924920800;5299000;3 
"2; 25 ; 5";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_25_m_55_et._1922482580;1500000;1
"3; 65.8 ; 9";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_65.8_m_99_et._1943979349;4790000;3
"0.5; 20 ; 5";https://www.avito.ru/kazan/kvartiry/studiya_20_m_55_et._1920534341;1750000;1 
"2; 51.2 ; 12";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_51.2_m_1225_et._1920266268;3133440;1
"1; 32 ; 8";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_32_m_819_et._1940706923;2400000;2
"1; 34.2 ; 13";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_34.2_m_1314_et._1937858252;2650000;2
"2; 62 ; 7";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_62_m_724_et._1465931997;4600000;2 
"2; 46 ; 2";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_46_m_22_et._1784743016;2400000;2
"1; 34 ; 10";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_34_m_1010_et._1940712345;3070000;2
"3; 55.2 ; 9";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_55.2_m_99_et._1866200584;4300000;2 
"1; 36.4 ; 2";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_36.4_m_24_et._1897432454;3350000;3
"2; 40 ; 7";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_40_m_79_et._1802883931;3399000;3
"3; 59.8 ; 1";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_59.8_m_15_et._1821224972;3450000;1
"4; 123 ; 5";https://www.avito.ru/kazan/kvartiry/4-k_kvartira_123_m_56_et._1863399216;10700000;3
"1; 41.3 ; 7";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_41.3_m_717_et._1887449769;3800000;2 
"1; 37 ; 9";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_37_m_910_et._1922015744;3370000;2
"4; 96 ; 6";https://www.avito.ru/kazan/kvartiry/4-k_kvartira_96_m_69_et._1930018130;7400000;2 
"1; 43.5 ; 2";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_43.5_m_216_et._1802584690;4399000;2 
"1; 46.8 ; 12";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_46.8_m_1224_et._1930218494;3680000;2 
"2; 77.7 ; 6";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_77.7_m_618_et._1930742616;6100000;3
"2; 84 ; 9";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_84_m_910_et._1922031508;8065500;3
"1; 40.3 ; 5";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_40.3_m_512_et._1937450066;3773000;2
"1; 56 ; 4";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_56_m_419_et._1939314979;5200000;3 
"3; 75.3 ; 19";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_75.3_m_1919_et._1920421215;6402780;2
"2; 40 ; 14";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_40_m_1416_et._1894025920;4570000;2 
"1; 35 ; 16";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_35_m_1617_et._1914351491;3650000;3 
"3; 89 ; 12";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_89_m_1224_et._1662584672;6279000;2 
"2; 44.5 ; 4";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_44.5_m_49_et._1864306284;3130000;2 
"2; 56 ; 10";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_56_m_1011_et._1795446149;2960000;1
"1; 51.2 ; 2";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_51.2_m_23_et._1766611414;2250000;2
"4; 90 ; 4";https://www.avito.ru/kazan/kvartiry/4-k_kvartira_90_m_410_et._1766809869;6100000;3 
"2; 78.5 ; 10";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_78.5_m_1010_et._1825843632;7300000;2 
"3; 70 ; 6";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_70_m_610_et._1840969785;6599000;3 
"2; 57.6 ; 15";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_57.6_m_1519_et._1940889528;3208300;2 
"1; 31.8 ; 1";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_31.8_m_15_et._1895885527;1818064;2
"1; 42 ; 7";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_42_m_718_et._1836093608;3470000;2
"2; 38 ; 2";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_38_m_25_et._1925395654;3050000;3 
"1; 29 ; 8";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_29_m_810_et._1935012629;3100000;2
"2; 86 ; 5";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_86_m_514_et._1831765415;7190000;3 
"1; 32 ; 1";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_32_m_15_et._1900085863;2520000;3 
"2; 49 ; 2";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_49_m_23_et._1817345259;2350000;2
"3; 103 ; 8";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_103_m_819_et._1890568193;11500000;3 
"2; 65.5 ; 4";https://www.avito.ru/kazan/kvartiry/2-k_kvartira_65.5_m_410_et._1792235327;4100000;3
"3; 93.6 ; 5";https://www.avito.ru/kazan/kvartiry/3-k_kvartira_93.6_m_59_et._1923350692;10500000;3 
"1; 30 ; 8";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_30_m_819_et._1919500799;3590000;2
"1; 37 ; 13";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_37_m_1325_et._1833882558;3390000;2
"1; 40 ; 7";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_40_m_79_et._1926295640;3600000;2 
"1; 35 ; 6";https://www.avito.ru/kazan/kvartiry/1-k_kvartira_35_m_626_et._1942443681;3860000;3
